transaction_id,transaction_ts,store_id,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,channel,review_rating,promo_meta_json,is_returned,pre_tax_amount,tax_rate,tax_amount,total_amount
133,2024-08-21 16:46:00,1,62,46,2,2.52,0.05,Card,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,4.79,0.07,0.34,5.13
134,2024-09-12 14:34:00,5,146,47,2,30.38,0.0,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,60.76,0.07,4.25,65.01
135,2025-01-15 09:48:00,6,189,14,3,11.22,0.0,MobilePay,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,33.66,0.07,2.36,36.02
136,2024-06-06 11:15:00,9,95,18,3,22.78,0.05,Cash,ClickAndCollect,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,64.92,0.07,4.54,69.46
137,2024-09-05 14:56:00,12,243,15,2,33.34,0.15,Cash,Online,2.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,56.68,0.07,3.97,60.65
138,2025-07-22 18:11:00,3,88,14,3,12.36,0.0,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,37.08,0.07,2.6,39.68
139,2025-08-06 11:49:00,5,113,32,3,36.47,0.0,Card,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,109.41,0.1,10.94,120.35
140,2025-09-26 18:36:00,8,205,54,3,23.98,0.1,Cash,InStore,1.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,64.75,0.07,4.53,69.28
141,2025-03-23 19:57:00,8,48,38,5,42.68,0.2,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,170.72,0.1,17.07,187.79
142,2025-09-11 11:22:00,5,86,28,1,50.45,0.05,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,47.93,0.1,4.79,52.72
143,2025-08-16 17:27:00,9,24,52,3,10.7,0.2,Card,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,25.68,0.07,1.8,27.48
144,2025-08-05 20:46:00,7,134,3,1,26.55,0.1,Card,InStore,1.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,23.9,0.04,0.96,24.86
145,2025-08-24 13:38:00,7,221,33,1,46.22,0.0,Cash,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,46.22,0.04,1.85,48.07
146,2024-06-23 12:14:00,7,184,43,2,20.86,0.05,Cash,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,39.63,0.1,3.96,43.59
147,2024-06-27 14:29:00,5,135,2,1,7.11,0.0,MobilePay,Online,3.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,7.11,0.07,0.5,7.61
148,2025-05-28 20:42:00,8,206,48,1,44.29,0.15,GiftCard,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,37.65,0.07,2.64,40.29
149,2025-07-17 11:27:00,10,26,20,2,16.25,0.0,Card,InStore,1.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,32.5,0.0,0.0,32.5
150,2024-05-26 20:43:00,5,220,31,1,24.47,0.0,MobilePay,Online,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,24.47,0.07,1.71,26.18
151,2024-04-30 16:13:00,6,54,51,2,7.69,0.0,Card,ClickAndCollect,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,15.38,0.04,0.62,16.0
152,2024-08-09 09:52:00,7,104,59,3,3.23,0.0,MobilePay,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,9.69,0.07,0.68,10.37
153,2024-11-27 16:37:00,1,47,16,2,32.86,0.1,MobilePay,ClickAndCollect,,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,59.15,0.07,4.14,63.29
154,2024-08-04 10:43:00,6,134,18,2,23.57,0.1,Cash,InStore,1.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,42.43,0.07,2.97,45.4
155,2025-04-27 11:03:00,12,12,2,2,6.42,0.05,Cash,Online,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,12.2,0.07,0.85,13.05
156,2024-11-14 10:47:00,6,81,48,2,49.37,0.0,Cash,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,98.74,0.07,6.91,105.65
157,2024-01-26 14:03:00,8,138,53,2,30.63,0.0,MobilePay,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,61.26,0.07,4.29,65.55
158,2025-08-04 09:41:00,6,152,43,2,21.5,0.05,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,40.85,0.1,4.08,44.93
159,2025-07-07 15:35:00,6,121,58,2,12.2,0.1,Card,Online,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,21.96,0.07,1.54,23.5
160,2025-09-15 20:28:00,5,110,28,2,46.98,0.0,Card,InStore,1.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,93.96,0.1,9.4,103.36
161,2024-04-24 12:36:00,5,248,22,2,7.22,0.0,Card,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,14.44,0.1,1.44,15.88
162,2025-01-29 10:46:00,11,42,12,2,43.92,0.1,Card,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,79.06,0.07,5.53,84.59
163,2025-07-18 17:20:00,6,2,49,2,39.33,0.05,MobilePay,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",1,74.73,0.04,2.99,77.72
164,2024-10-02 18:08:00,7,208,56,2,53.77,0.1,MobilePay,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,96.79,0.07,6.78,103.57
165,2024-06-11 11:28:00,3,180,49,1,41.92,0.2,Card,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,33.54,0.04,1.34,34.88
166,2025-04-24 14:23:00,11,41,56,1,50.89,0.05,Card,ClickAndCollect,5.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,48.35,0.07,3.38,51.73
167,2024-03-14 15:05:00,3,170,42,1,45.71,0.15,MobilePay,Online,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,38.85,0.07,2.72,41.57
168,2025-01-09 13:25:00,3,210,25,2,4.03,0.0,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,8.06,0.04,0.32,8.38
169,2025-07-05 10:03:00,10,245,23,3,22.07,0.05,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,62.9,0.07,4.4,67.3
170,2025-09-25 17:03:00,5,249,48,2,32.98,0.15,Card,ClickAndCollect,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,56.07,0.07,3.92,59.99
171,2024-08-21 13:13:00,7,220,53,2,32.54,0.0,MobilePay,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,65.08,0.07,4.56,69.64
172,2025-09-30 11:57:00,4,77,3,1,32.01,0.1,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,28.81,0.04,1.15,29.96
173,2025-01-06 17:51:00,4,26,29,1,44.54,0.05,MobilePay,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",1,42.31,0.1,4.23,46.54
174,2024-12-03 17:37:00,7,39,8,2,4.82,0.0,Cash,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,9.64,0.04,0.39,10.03
175,2025-07-09 13:24:00,8,20,9,1,2.66,0.0,Card,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,2.66,0.1,0.27,2.93
176,2024-07-01 17:34:00,8,98,49,2,39.47,0.2,GiftCard,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,63.15,0.04,2.53,65.68
177,2025-07-11 14:24:00,6,83,57,1,31.73,0.1,MobilePay,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,28.56,0.0,0.0,28.56
178,2025-04-01 09:28:00,7,72,49,1,36.27,0.0,Cash,ClickAndCollect,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,36.27,0.04,1.45,37.72
179,2025-06-18 20:26:00,11,65,50,1,62.64,0.05,MobilePay,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,59.51,0.1,5.95,65.46
180,2025-03-17 09:37:00,5,108,24,1,15.06,0.0,Cash,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,15.06,0.04,0.6,15.66
181,2024-12-24 12:25:00,6,97,22,1,8.98,0.0,Card,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,8.98,0.1,0.9,9.88
182,2025-06-05 17:13:00,4,38,19,1,68.49,0.0,Cash,Online,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,68.49,0.07,4.79,73.28
183,2024-06-10 15:28:00,1,90,51,2,7.86,0.1,Card,InStore,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,14.15,0.04,0.57,14.72
184,2024-03-09 14:59:00,5,245,50,1,57.67,0.0,Card,InStore,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,57.67,0.1,5.77,63.44
185,2025-05-13 15:29:00,1,130,50,3,53.65,0.15,Cash,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""None""}",0,136.81,0.1,13.68,150.49
186,2024-06-27 09:07:00,9,92,55,2,18.56,0.0,Card,Online,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,37.12,0.07,2.6,39.72
187,2024-01-28 15:52:00,2,113,38,2,37.53,0.0,Card,ClickAndCollect,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,75.06,0.1,7.51,82.57
188,2025-02-15 20:59:00,11,190,23,1,24.05,0.0,MobilePay,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,24.05,0.07,1.68,25.73
189,2024-06-17 20:45:00,5,64,59,2,3.49,0.0,Cash,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,6.98,0.07,0.49,7.47
190,2025-02-09 10:46:00,1,122,7,2,57.07,0.0,Card,InStore,5.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,114.14,0.04,4.57,118.71
191,2025-07-15 11:06:00,3,98,27,1,11.27,0.0,Card,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,11.27,0.07,0.79,12.06
192,2024-03-19 19:10:00,2,87,26,2,49.35,0.0,MobilePay,ClickAndCollect,5.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,98.7,0.04,3.95,102.65
193,2025-02-15 19:14:00,3,165,51,3,8.53,0.1,MobilePay,InStore,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,23.03,0.04,0.92,23.95
194,2024-03-27 16:04:00,1,18,59,3,3.71,0.0,MobilePay,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,11.13,0.07,0.78,11.91
195,2024-05-24 19:09:00,3,6,16,2,38.46,0.0,Card,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""None""}",0,76.92,0.07,5.38,82.3
196,2024-05-19 18:39:00,2,157,60,3,18.57,0.15,Cash,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,47.35,0.0,0.0,47.35
197,2024-02-20 13:49:00,2,20,43,1,21.57,0.0,Cash,InStore,5.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,21.57,0.1,2.16,23.73
198,2024-08-10 13:53:00,3,113,41,2,42.49,0.0,Cash,InStore,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,84.98,0.0,0.0,84.98
199,2024-02-08 10:30:00,3,146,42,1,44.74,0.15,Cash,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,38.03,0.07,2.66,40.69
200,2024-12-26 10:15:00,3,79,23,3,25.28,0.0,Cash,InStore,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,75.84,0.07,5.31,81.15
201,2024-10-24 19:51:00,11,73,45,1,51.49,0.05,Cash,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,48.92,0.04,1.96,50.88
202,2025-09-22 09:06:00,3,116,43,2,22.28,0.0,Card,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,44.56,0.1,4.46,49.02
203,2024-01-13 18:19:00,10,210,8,4,5.43,0.1,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,19.55,0.04,0.78,20.33
204,2024-02-03 13:34:00,4,178,27,2,12.44,0.05,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,23.64,0.07,1.65,25.29
205,2025-01-17 15:38:00,1,81,41,1,50.48,0.0,GiftCard,Online,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,50.48,0.0,0.0,50.48
206,2025-04-17 19:26:00,8,76,49,1,42.22,0.05,MobilePay,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,40.11,0.04,1.6,41.71
207,2024-04-22 14:01:00,4,45,58,3,9.29,0.05,MobilePay,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,26.48,0.07,1.85,28.33
208,2024-12-30 11:26:00,12,209,6,1,7.22,0.0,Card,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,7.22,0.07,0.51,7.73
209,2025-04-28 16:23:00,8,70,24,2,13.61,0.0,Cash,Online,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""None""}",0,27.22,0.04,1.09,28.31
210,2024-10-05 13:47:00,6,52,14,4,11.15,0.2,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,35.68,0.07,2.5,38.18
211,2024-04-17 16:48:00,7,155,55,1,20.11,0.0,Cash,Online,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""None""}",0,20.11,0.07,1.41,21.52
212,2025-07-14 10:47:00,4,226,36,1,42.3,0.0,Card,ClickAndCollect,,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,42.3,0.07,2.96,45.26
213,2025-02-10 09:17:00,6,155,20,2,13.76,0.0,Cash,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,27.52,0.0,0.0,27.52
214,2025-05-29 10:44:00,1,42,8,3,3.99,0.0,GiftCard,Online,,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,11.97,0.04,0.48,12.45
215,2025-08-06 14:04:00,1,114,36,2,45.19,0.05,MobilePay,InStore,5.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,85.86,0.07,6.01,91.87
216,2025-03-09 16:02:00,1,218,18,2,24.15,0.0,Card,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,48.3,0.07,3.38,51.68
217,2025-01-02 15:23:00,10,26,34,1,56.03,0.05,MobilePay,ClickAndCollect,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,53.23,0.07,3.73,56.96
218,2025-01-10 13:28:00,7,72,29,1,46.27,0.0,Card,Online,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,46.27,0.1,4.63,50.9
219,2024-02-21 20:14:00,4,190,4,1,56.73,0.1,Cash,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,51.06,0.04,2.04,53.1
220,2025-07-14 12:47:00,11,250,30,1,18.65,0.05,Cash,InStore,1.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,17.72,0.04,0.71,18.43
221,2024-08-29 17:04:00,2,146,55,1,23.99,0.0,Card,Online,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,23.99,0.07,1.68,25.67
222,2024-07-08 16:30:00,6,246,59,1,3.4,0.05,Cash,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,3.23,0.07,0.23,3.46
223,2025-02-08 09:16:00,3,248,45,2,64.42,0.05,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,122.4,0.04,4.9,127.3
224,2024-05-21 12:33:00,4,161,31,2,19.37,0.0,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,38.74,0.07,2.71,41.45
225,2024-06-15 18:53:00,11,219,5,3,63.18,0.0,Cash,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,189.54,0.1,18.95,208.49
226,2025-07-16 12:50:00,1,228,30,1,20.67,0.1,Cash,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,18.6,0.04,0.74,19.34
227,2025-08-03 12:16:00,6,216,10,3,58.49,0.0,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,175.47,0.1,17.55,193.02
228,2024-07-13 19:20:00,8,150,40,1,51.87,0.0,GiftCard,Online,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,51.87,0.07,3.63,55.5
229,2024-09-03 11:42:00,12,112,55,1,24.75,0.0,Card,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,24.75,0.07,1.73,26.48
230,2024-08-08 09:29:00,12,22,51,3,8.82,0.05,Cash,Online,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,25.14,0.04,1.01,26.15
231,2024-01-20 13:00:00,6,139,43,1,22.57,0.05,Card,InStore,5.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,21.44,0.1,2.14,23.58
232,2024-08-18 19:13:00,10,2,14,1,14.43,0.2,Cash,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,11.54,0.07,0.81,12.35
233,2025-08-27 15:44:00,10,64,17,2,59.98,0.1,Cash,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,107.96,0.07,7.56,115.52
234,2024-04-16 20:05:00,12,3,16,1,36.56,0.0,GiftCard,ClickAndCollect,5.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,36.56,0.07,2.56,39.12
235,2024-08-31 10:37:00,1,182,28,5,60.37,0.05,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,286.76,0.1,28.68,315.44
236,2025-06-10 14:48:00,7,113,27,1,13.57,0.0,Cash,InStore,1.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,13.57,0.07,0.95,14.52
237,2024-06-23 10:55:00,11,91,14,2,14.21,0.0,MobilePay,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,28.42,0.07,1.99,30.41
238,2024-04-23 20:50:00,4,132,5,1,52.35,0.05,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,49.73,0.1,4.97,54.7
239,2025-04-13 11:04:00,7,18,44,3,14.74,0.05,Cash,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,42.01,0.1,4.2,46.21
240,2024-08-26 10:26:00,8,194,60,2,14.76,0.1,Cash,InStore,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,26.57,0.0,0.0,26.57
241,2025-02-26 16:09:00,6,79,53,2,33.51,0.1,MobilePay,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,60.32,0.07,4.22,64.54
242,2025-04-06 19:49:00,5,143,13,3,27.66,0.0,Cash,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,82.98,0.1,8.3,91.28
243,2025-04-20 18:41:00,10,157,18,3,24.0,0.0,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,72.0,0.07,5.04,77.04
244,2025-04-26 19:37:00,8,175,59,2,3.51,0.2,MobilePay,InStore,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,5.62,0.07,0.39,6.01
245,2024-09-07 20:06:00,1,226,28,4,57.56,0.15,Card,InStore,5.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,195.7,0.1,19.57,215.27
246,2024-01-04 12:08:00,9,94,46,3,2.72,0.0,Cash,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,8.16,0.07,0.57,8.73
247,2024-12-13 19:44:00,12,59,6,1,7.45,0.0,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,7.45,0.07,0.52,7.97
248,2024-01-01 13:43:00,6,112,46,3,2.03,0.15,Card,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,5.18,0.07,0.36,5.54
249,2024-01-14 09:42:00,11,163,44,2,16.48,0.0,Card,Online,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,32.96,0.1,3.3,36.26
250,2024-04-04 11:27:00,3,133,30,1,21.31,0.05,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,20.24,0.04,0.81,21.05
251,2025-03-28 18:41:00,4,99,12,2,42.13,0.05,Card,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,80.05,0.07,5.6,85.65
252,2025-08-11 10:25:00,5,15,15,1,28.11,0.0,Card,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,28.11,0.07,1.97,30.08
253,2024-12-01 15:06:00,7,184,40,1,46.37,0.05,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,44.05,0.07,3.08,47.13
254,2025-04-16 13:40:00,9,39,2,3,7.08,0.05,Cash,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,20.18,0.07,1.41,21.59
255,2024-06-13 15:00:00,11,142,5,3,62.51,0.05,Card,Online,2.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,178.15,0.1,17.82,195.97
256,2025-08-22 14:13:00,10,119,34,1,57.66,0.0,Card,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,57.66,0.07,4.04,61.7
257,2024-04-25 15:59:00,9,11,54,1,21.67,0.1,Cash,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""None""}",0,19.5,0.07,1.37,20.87
258,2025-08-23 12:41:00,11,242,50,1,54.56,0.15,Cash,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,46.38,0.1,4.64,51.02
259,2024-11-18 18:18:00,12,85,35,3,33.05,0.0,Cash,InStore,1.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,99.15,0.04,3.97,103.12
260,2024-10-30 11:03:00,6,142,52,2,9.06,0.05,Card,InStore,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,17.21,0.07,1.2,18.41
261,2024-10-16 10:11:00,7,59,55,2,20.27,0.0,Cash,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,40.54,0.07,2.84,43.38
262,2025-05-14 19:32:00,10,172,1,1,40.36,0.0,Card,ClickAndCollect,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,40.36,0.07,2.83,43.19
263,2024-03-23 09:31:00,11,198,21,2,34.13,0.1,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,61.43,0.07,4.3,65.73
264,2024-07-09 10:45:00,9,145,38,3,38.92,0.0,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,116.76,0.1,11.68,128.44
265,2025-09-04 20:11:00,12,167,48,3,35.95,0.05,Card,InStore,1.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,102.46,0.07,7.17,109.63
